entity_name,unit,count,pct_within_entity,is_allowed,canonicalises_to
item_weight,watt,1,0.0009728951413616641,False,watt
maximum_weight_recommendation,kilogram,1335,40.913269996935334,True,kilogram
maximum_weight_recommendation,pound,1004,30.76923076923077,True,pound
maximum_weight_recommendation,gram,430,13.178057002758198,True,gram
maximum_weight_recommendation,ton,234,7.171314741035857,True,ton
maximum_weight_recommendation,ounce,143,4.382470119521913,True,ounce
maximum_weight_recommendation,milligram,48,1.4710389212381243,True,milligram
maximum_weight_recommendation,microgram,23,0.7048728164266013,True,microgram
maximum_weight_recommendation,person,8,0.24517315353968738,False,
maximum_weight_recommendation,2.0] kilogram,4,0.12258657676984369,False,
maximum_weight_recommendation,kilogram to 25 kilogram,4,0.12258657676984369,False,
maximum_weight_recommendation,kilogram to 36 kilogram,4,0.12258657676984369,False,
maximum_weight_recommendation,2022.0] gram,2,0.061293288384921846,False,
maximum_weight_recommendation,2023.0] gram,2,0.061293288384921846,False,
maximum_weight_recommendation,horsepower,2,0.061293288384921846,False,
maximum_weight_recommendation,kilogram to 18 kilogram,2,0.061293288384921846,False,
maximum_weight_recommendation,pound to 15 pound,2,0.061293288384921846,False,
maximum_weight_recommendation,1.0] kilogram,1,0.030646644192460923,False,
maximum_weight_recommendation,10.0] kilogram,1,0.030646644192460923,False,
maximum_weight_recommendation,15.0] kilogram,1,0.030646644192460923,False,
maximum_weight_recommendation,15.0] pound,1,0.030646644192460923,False,
maximum_weight_recommendation,21.0] ton,1,0.030646644192460923,False,
maximum_weight_recommendation,65.0] pound,1,0.030646644192460923,False,
maximum_weight_recommendation,foot,1,0.030646644192460923,False,foot
maximum_weight_recommendation,kilogram to 0.9 kilogram,1,0.030646644192460923,False,
maximum_weight_recommendation,kilogram to 110 kilogram,1,0.030646644192460923,False,
maximum_weight_recommendation,kilogram to 2kilogram,1,0.030646644192460923,False,
maximum_weight_recommendation,kilogram to 41 kilogram,1,0.030646644192460923,False,
maximum_weight_recommendation,pound to 1pound,1,0.030646644192460923,False,
maximum_weight_recommendation,pound to 32 pound,1,0.030646644192460923,False,
maximum_weight_recommendation,pound to 40 pound,1,0.030646644192460923,False,
maximum_weight_recommendation,pound to 45 pound,1,0.030646644192460923,False,
maximum_weight_recommendation,pound to 55 pound,1,0.030646644192460923,False,
voltage,volt,7691,81.24867948447074,True,volt
voltage,240.0] volt,864,9.127403338263258,False,
voltage,265.0] volt,273,2.884005915909571,False,
voltage,120.0] volt,207,2.1867737164589056,False,
voltage,130.0] volt,87,0.9190788083667865,False,
voltage,12.0] volt,30,0.3169237270230298,False,
voltage,24.0] volt,30,0.3169237270230298,False,
voltage,277.0] volt,27,0.2852313543207268,False,
voltage,220.0] volt,26,0.2746672300866258,False,
voltage,10.0] volt,25,0.26410310585252483,False,
voltage,127.0] volt,20,0.21128248468201988,False,
voltage,260.0] volt,20,0.21128248468201988,False,
voltage,250.0] volt,16,0.1690259877456159,False,
voltage,230.0] volt,14,0.1478977392774139,False,
voltage,18.0] volt,8,0.08451299387280795,False,
voltage,300.0] volt,7,0.07394886963870695,False,
voltage,9.0] volt,7,0.07394886963870695,False,
voltage,245.0] volt,6,0.06338474540460595,False,
voltage,14.4] volt,5,0.05282062117050497,False,
voltage,20.0] volt,5,0.05282062117050497,False,
voltage,280.0] volt,5,0.05282062117050497,False,
voltage,30.0] volt,5,0.05282062117050497,False,
voltage,340.0] volt,5,0.05282062117050497,False,
voltage,360.0] volt,5,0.05282062117050497,False,
voltage,8.0] volt,5,0.05282062117050497,False,
voltage,3.2] volt,4,0.04225649693640397,False,
voltage,125.0] volt,3,0.031692372702302976,False,
voltage,23.7] volt,3,0.031692372702302976,False,
voltage,347.0] volt,3,0.031692372702302976,False,
voltage,36.0] volt,3,0.031692372702302976,False,
voltage,54.0] volt,3,0.031692372702302976,False,
voltage,8.4] volt,3,0.031692372702302976,False,
voltage,132.0] volt,2,0.021128248468201986,False,
voltage,140.0] volt,2,0.021128248468201986,False,
voltage,16.5] volt,2,0.021128248468201986,False,
voltage,2.2] volt,2,0.021128248468201986,False,
voltage,200.0] volt,2,0.021128248468201986,False,
voltage,256.0] volt,2,0.021128248468201986,False,
voltage,285.0] volt,2,0.021128248468201986,False,
voltage,3.4] volt,2,0.021128248468201986,False,
voltage,380.0] volt,2,0.021128248468201986,False,
voltage,4.4] volt,2,0.021128248468201986,False,
voltage,415.0] volt,2,0.021128248468201986,False,
voltage,5.0] volt,2,0.021128248468201986,False,
voltage,14.0] volt,1,0.010564124234100993,False,
voltage,14.8] volt,1,0.010564124234100993,False,
voltage,16.8] volt,1,0.010564124234100993,False,
voltage,17.0] volt,1,0.010564124234100993,False,
voltage,205.0] volt,1,0.010564124234100993,False,
voltage,21.0] volt,1,0.010564124234100993,False,
voltage,248.0] volt,1,0.010564124234100993,False,
voltage,264.0] volt,1,0.010564124234100993,False,
voltage,268.0] volt,1,0.010564124234100993,False,
voltage,3.6] volt,1,0.010564124234100993,False,
voltage,305.0] volt,1,0.010564124234100993,False,
voltage,32.0] volt,1,0.010564124234100993,False,
voltage,350.0] volt,1,0.010564124234100993,False,
voltage,4.2] volt,1,0.010564124234100993,False,
voltage,440.0] volt,1,0.010564124234100993,False,
voltage,45.0] volt,1,0.010564124234100993,False,
voltage,460.0] volt,1,0.010564124234100993,False,
voltage,53.0] volt,1,0.010564124234100993,False,
voltage,6.0] volt,1,0.010564124234100993,False,
voltage,60.0] volt,1,0.010564124234100993,False,
voltage,63.0] volt,1,0.010564124234100993,False,
voltage,66.0] volt,1,0.010564124234100993,False,
voltage,70.0] volt,1,0.010564124234100993,False,
voltage,72.0] volt,1,0.010564124234100993,False,
voltage,82.0] volt,1,0.010564124234100993,False,
voltage,85.0] volt,1,0.010564124234100993,False,
voltage,96.0] volt,1,0.010564124234100993,False,
wattage,watt,7339,94.63571889103804,True,watt
wattage,horsepower,244,3.1463571889103807,False,
wattage,kilowatt,85,1.096067053513862,True,kilowatt
wattage,kilowatt hour,24,0.3094777562862669,False,
wattage,100.0] watt,3,0.03868471953578336,False,
wattage,2.5] watt,3,0.03868471953578336,False,
wattage,20.0] watt,3,0.03868471953578336,False,
wattage,24.0] watt,3,0.03868471953578336,False,
wattage,40.0] watt,3,0.03868471953578336,False,
wattage,60.0] watt,3,0.03868471953578336,False,
wattage,10.0] watt,2,0.02578981302385558,False,
wattage,12.0] watt,2,0.02578981302385558,False,
wattage,130.0] watt,2,0.02578981302385558,False,
wattage,2.0] watt,2,0.02578981302385558,False,
wattage,3.0] watt,2,0.02578981302385558,False,
wattage,30.0] watt,2,0.02578981302385558,False,
wattage,4.5] watt,2,0.02578981302385558,False,
wattage,48.0] watt,2,0.02578981302385558,False,
wattage,7.0] watt,2,0.02578981302385558,False,
wattage,7.5] watt,2,0.02578981302385558,False,
wattage,8.0] watt,2,0.02578981302385558,False,
wattage,15.0] watt,1,0.01289490651192779,False,
wattage,160.0] watt,1,0.01289490651192779,False,
wattage,18.0] watt,1,0.01289490651192779,False,
wattage,2.39] watt,1,0.01289490651192779,False,
wattage,2.55] watt,1,0.01289490651192779,False,
wattage,2.7] watt,1,0.01289490651192779,False,
wattage,200.0] watt,1,0.01289490651192779,False,
wattage,240.0] watt,1,0.01289490651192779,False,
wattage,2500.0] watt,1,0.01289490651192779,False,
wattage,27.0] watt,1,0.01289490651192779,False,
wattage,280.0] watt,1,0.01289490651192779,False,
wattage,32.0] watt,1,0.01289490651192779,False,
wattage,325.0] watt,1,0.01289490651192779,False,
wattage,350.0] watt,1,0.01289490651192779,False,
wattage,45.0] watt,1,0.01289490651192779,False,
wattage,50.0] watt,1,0.01289490651192779,False,
wattage,52.0] watt,1,0.01289490651192779,False,
wattage,6.0] watt,1,0.01289490651192779,False,
wattage,7.0] horsepower,1,0.01289490651192779,False,
wattage,75.0] watt,1,0.01289490651192779,False,
wattage,874.0] watt,1,0.01289490651192779,False,
wattage,95.0] watt,1,0.01289490651192779,False,
wattage,milliampere hour,1,0.01289490651192779,False,
width,centimetre,21732,49.18633863703234,True,centimetre
width,inch,15274,34.56985718489012,True,inch
width,millimetre,6478,14.661747731027772,True,millimetre
width,foot,360,0.8147930199397958,True,foot
width,metre,339,0.7672634271099744,True,metre
